name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Oak Ridge LFGTE,40.7213,-86.3421,Waste,Indiana,Cass,18017
Ocean County Landfill,40.0249,-74.2501,Waste,New Jersey,Ocean,34029
Okeelanta Cogeneration,26.5769,-80.7469,Waste,Florida,Palm Beach,12099
Olinda Landfill Gas Recovery Plant,33.9056,-117.8439,Waste,California,Orange,6059
Olmsted Waste Energy,44.0261,-92.4323,Waste,Minnesota,Olmsted,27109
Omega Hills Gas Recovery,43.1922,-88.1597,Waste,Wisconsin,Waukesha,55133
Onalaska Campus Landfill Biogas,43.8739,-91.18,Waste,Wisconsin,La Crosse,55063
Oneida Herkimer,43.4622,-75.4183,Waste,New York,Oneida,36065
Onondaga County Resource Recovery,43.0047,-76.1149,Waste,New York,Onondaga,36067
Onslow Power Producers,34.7975,-77.5431,Waste,North Carolina,Onslow,37133
Ontario LFGTE,42.8586,-77.0872,Waste,New York,Ontario,36069
Orchard Hills Renewable Energy Station,42.1424,-89.079,Waste,Illinois,Ogle,17141
Oswego County Energy Recovery,43.3488,-76.4252,Waste,New York,Oswego,36075
Otay Landfill Gas  LLC,32.5983,-117.0178,Waste,California,San Diego,6073
Ottawa County Project,41.5283,-83.0353,Waste,Ohio,Ottawa,39123
Ottawa Generating Station,43.0473,-85.9562,Waste,Michigan,Ottawa,26139
Outagamie County Co-Generation Facility,44.2869,-88.3339,Waste,Wisconsin,Outagamie,55087
PInova Inc,31.1648,-81.4787,Waste,Georgia,Glynn,13127
PPL Glendon LFGTE Plant,40.6678,-75.2322,Waste,Pennsylvania,Northampton,42095
Pacific-Ultrapower Chinese Station,37.8741,-120.4776,Waste,California,Tuolumne,6109
Palm Beach Renewable Energy Facility 1,26.7714,-80.1419,Waste,Florida,Palm Beach,12099
Palm Beach Renewable Energy Facility 2,26.7724,-80.1418,Waste,Florida,Palm Beach,12099
Pasco Cnty Solid Waste Resource Recovery,28.3681,-82.5583,Waste,Florida,Pasco,12101
Pecan Row Landfill To Electric Facility,30.815,-83.3625,Waste,Georgia,Lowndes,13185
Pendleton County LFGTE,38.7342,-84.4059,Waste,Kentucky,Pendleton,21191
Pennsauken Landfill,39.9894,-75.04,Waste,New Jersey,Burlington,34005
Pennsbury,40.1531,-74.7691,Waste,New Jersey,Burlington,34005
Penobscot Energy Recovery,44.7383,-68.8258,Waste,Maine,Penobscot,23019
Peoples Generating Station,43.2797,-83.8651,Waste,Michigan,Saginaw,26145
Perdido,30.57,-87.39,Waste,Florida,Escambia,12033
Perham Incinerator,46.5915,-95.5648,Waste,Minnesota,Otter Tail,27111
Pheasant Run Landfill Gas Recovery,42.5825,-88.0436,Waste,Wisconsin,Kenosha,55059
Piedmont Green Power,33.0453,-84.1256,Waste,Georgia,Lamar,13171
Pine Grove,40.5553,-76.3886,Waste,Pennsylvania,Schuylkill,42107
Pine Tree Acres,42.7645,-82.7471,Waste,Michigan,Macomb,26099
Pine Tree Acres WM LFGTE,42.765,-82.7456,Waste,Michigan,Macomb,26099
Pine Tree Landfill Gas to Energy,44.7686,-68.8617,Waste,Maine,Penobscot,23019
Pinellas County Resource Recovery,27.8733,-82.6741,Waste,Florida,Pinellas,12103
Pinetree Power,44.3274,-71.68,Waste,New Hampshire,Coos,33007
Pinetree Power Fitchburg,42.5428,-71.8528,Waste,Massachusetts,Worcester,25027
Pinetree Power Tamworth,43.8358,-71.1967,Waste,New Hampshire,Carroll,33003
Pioneer Crossing Energy  LLC,40.275,-75.8167,Waste,Pennsylvania,Berks,42011
Pioneer Valley Resource Recovery,42.0906,-72.5917,Waste,Massachusetts,Hampden,25013
Plainfield Renewable Energy LLC,41.6644,-71.9242,Waste,Connecticut,Windham,9015
Plummer Cogen,47.331,-116.8904,Waste,Idaho,Benewah,16009
Potrero Hills Energy Producers,38.217,-121.9795,Waste,California,Solano,6095
Prairie Bluff,33.9544,-88.9925,Waste,Mississippi,Chickasaw,28017
Prairie View I & II LFGTE,41.4936,-86.1658,Waste,Indiana,Marshall,18099
Prairie View IL,41.3431,-88.1014,Waste,Illinois,Will,17197
Prima Plant,33.4949,-117.6146,Waste,California,Orange,6059
Puente Hills Energy Recovery,34.0233,-118.0241,Waste,California,Los Angeles,6037
Rapids Energy Center,47.2348,-93.5372,Waste,Minnesota,Itasca,27061
ReEnergy Ashland,46.6334,-68.4361,Waste,Maine,Aroostook,23003
ReEnergy Black River,44.0365,-75.77199999999998,Waste,New York,Jefferson,36045
ReEnergy Fort Fairfield,46.7728,-67.8485,Waste,Maine,Aroostook,23003
ReEnergy Livermore Falls,44.4317,-70.1619,Waste,Maine,Androscoggin,23001
ReEnergy Lyonsdale Biomass,43.618,-75.3054,Waste,New York,Oneida,36065
ReEnergy Stratton LLC,45.1406,-70.4256,Waste,Maine,Franklin,23007
Red Shield Envir Old Town Facility,44.9181,-68.6355,Waste,Maine,Penobscot,23019
Red Wing,44.5692,-92.5169,Waste,Minnesota,Goodhue,27049
Regional Waste Systems,43.6556,-70.3347,Waste,Maine,Cumberland,23005
Renewable Energy Services of Ohio,41.3362,-82.602,Waste,Ohio,Erie,39043
Reventure Park,35.2944,-80.9989,Waste,North Carolina,Gaston,37071
Richland County Landfill,34.103,-80.7905,Waste,South Carolina,Kershaw,45055
Richmond Energy,37.5058,-77.3739,Waste,Virginia,Henrico,51087
Ridgeview,44.175,-87.8285,Waste,Wisconsin,Manitowoc,55071
Ridgewood Providence Power,41.8069,-71.53,Waste,Rhode Island,Providence,44007
Rio Bravo Fresno,36.6889,-119.7232,Waste,California,Fresno,6019
Rio Bravo Rocklin,38.8319,-121.3137,Waste,California,Placer,6061
Rio Grande Valley Sugar Growers,26.2697,-97.867,Waste,Texas,Cameron,48061
Riverbend Landfill,45.1672,-123.2511,Waste,Oregon,Yamhill,41071
Riverview Energy Systems,42.1661,-83.2129,Waste,Michigan,Wayne,26163
Riverwood International Macon Mill,32.7714,-83.6281,Waste,Georgia,Bibb,13021
Robeson County LFG to Energy,34.791,-78.9088,Waste,North Carolina,Robeson,37155
Rochelle Energy Center,41.9247,-88.9986,Waste,Illinois,Ogle,17141
Roosevelt Biogas 1,45.8015,-120.1672,Waste,Washington,Yakima,53077
Roseburg Forest Products Biomass,41.4356,-122.3769,Waste,California,Siskiyou,6093
Roseburg LFG,43.1861,-123.3803,Waste,Oregon,Douglas,41019
Rothschild Biomass Cogen Facility,44.8878,-89.6297,Waste,Wisconsin,Marathon,55073
Ryegate Power Station,44.2131,-72.0572,Waste,New Hampshire,Grafton,33009
S D Warren Westbrook,43.6849,-70.3532,Waste,Maine,Cumberland,23005
SC Landfill Energy LLC,39.5889,-75.3764,Waste,New Jersey,Salem,34033
SDS Lumber Gorge Energy Division,45.7131,-121.4692,Waste,Washington,Klickitat,53039
SECCRA Community Landfill,39.8639,-75.8428,Waste,Pennsylvania,Chester,42029
SEMASS Resource Recovery,41.8022,-70.7875,Waste,Massachusetts,Plymouth,25023
SMMPA Methane Energy Facility,45.8478,-93.3542,Waste,Minnesota,Kanabec,27065
SPI Anderson 2,40.4723,-122.3242,Waste,California,Shasta,6089
SREC Bath LFGTE,42.3223,-77.3856,Waste,New York,Steuben,36101
SX Landfill Energy LLC,41.0936,-74.6788,Waste,New Jersey,Sussex,34037
Salem Energy Systems LLC,36.1912,-80.1835,Waste,North Carolina,Forsyth,37067
Salt Lake Energy Systems,40.7461,-112.0339,Waste,Utah,Salt Lake,49035
Sampson County Disposal,34.9856,-78.4625,Waste,North Carolina,Sampson,37163
Santa Cruz Energy,36.9733,-122.1056,Waste,California,Santa Cruz,6087
Santa Maria LFG Power Plant,34.9537,-120.4142,Waste,California,Santa Barbara,6083
Sappi Cloquet Mill,46.7243,-92.4298,Waste,Minnesota,Carlton,27017
Sarasota County LFGTE Facility,27.20300000000001,-82.387,Waste,Florida,Sarasota,12115
Sauder Power Plant,41.5152,-84.2935,Waste,Ohio,Fulton,39051
Savannah River Site Biomass Cogen,33.2833,-81.6667,Waste,South Carolina,Aiken,45003
Security,30.3225,-95.2681,Waste,Texas,Montgomery,48339
Seminole Energy,28.7902,-81.089,Waste,Florida,Seminole,12117
Seneca Energy,42.9281,-76.8408,Waste,New York,Seneca,36099
Seneca Sustainable Energy LLC,44.1163,-123.179,Waste,Oregon,Lane,41039
Settlers Hill Gas Recovery,41.8719,-88.2877,Waste,Illinois,Kane,17089
Short Mountain,43.9621,-122.9974,Waste,Oregon,Lane,41039
Sierra Pacific Aberdeen,46.9728,-123.7739,Waste,Washington,Grays Harbor,53027
Sierra Pacific Burlington Facility,48.4481,-122.4331,Waste,Washington,Skagit,53057
Sierra Pacific Burney Facility,40.8767,-121.7016,Waste,California,Shasta,6089
Sierra Pacific Lincoln Facility,38.9032,-121.3097,Waste,California,Placer,6061
Sierra Pacific Loyalton Facility,39.6699,-120.2394,Waste,Nevada,Washoe,32031
Sierra Pacific Quincy Facility,39.9412,-120.9092,Waste,California,Plumas,6063
Sierra Pacific Sonora,37.9664,-120.3178,Waste,California,Tuolumne,6109
Skyline Gas Recovery,32.5397,-96.6653,Waste,Texas,Ellis,48139
Snider Industries,32.5747,-94.3739,Waste,Texas,Harris,48201
Sonoma Central Landfill Phase I,38.3017,-122.7489,Waste,California,Sonoma,6097
Sonoma Central Landfill Phase II,38.3017,-122.7489,Waste,California,Sonoma,6097
Sonoma Central Landfill Phase III,38.3017,-122.7489,Waste,California,Sonoma,6097
South Kent Generating Station,42.7814,-85.6728,Waste,Michigan,Kent,26081
Southampton Power Station,36.6525,-76.9953,Waste,Virginia,Franklin,51067
Southbridge Landfill Gas-to-Energy,42.1044,-72.0325,Waste,Massachusetts,Worcester,25027
Southeast Berrien Generating Facility,41.8086,-86.3239,Waste,Michigan,Berrien,26021
Southeast Resource Recovery,33.7592,-118.2399,Waste,California,Los Angeles,6037
Spokane Waste to Energy,47.6263,-117.5042,Waste,Washington,Spokane,53063
Springfield Power LLC,43.4429,-72.056,Waste,New Hampshire,Sullivan,33019
Springhill Gas Recovery Plant,30.9283,-85.4261,Waste,Florida,Jackson,12063
Spruce Ridge Gas Recovery,44.8158,-94.2489,Waste,Minnesota,McLeod,27085
St Joseph Landfill Generating Station,39.6744,-94.7761,Waste,Missouri,Buchanan,29021
St Paul Cogeneration,44.9429,-93.0966,Waste,Minnesota,Ramsey,27123
Stockton Biomass,37.9436,-121.3304,Waste,California,San Joaquin,6077
Stoltze CoGen1,48.3877,-114.2409,Waste,Montana,Flathead,30029
Suburban Landfill Gas Recovery,39.9124,-82.245,Waste,Ohio,Perry,39127
Suffolk Energy Partners LP,36.7589,-76.4961,Waste,Virginia,Suffolk City,51800
Sumpter Energy Associates,42.1057,-83.4988,Waste,Michigan,Wayne,26163
Sunnyvale City of WPCP,37.4194,-122.0153,Waste,California,Santa Clara,6085
Sunshine Gas Producers,34.3357,-118.5192,Waste,California,Los Angeles,6037
Superior Landfill Gas Recovery,32.0303,-81.2722,Waste,Georgia,Chatham,13051
Sycamore Energy 1,32.8577,-117.0288,Waste,California,San Diego,6073
Tajiguas Plant,34.4383,-119.9397,Waste,California,Santa Barbara,6083
Tamarack Energy Partnership,44.9549,-116.3871,Waste,Idaho,Ada,16001
Taylor,32.4522,-84.3872,Waste,Georgia,Taylor,13269
Tazewell Gas Recovery,40.6817,-89.5167,Waste,Illinois,Tazewell,17179
Telogia Power,30.3349,-84.8182,Waste,Florida,Liberty,12077
Tessman Road,29.4289,-98.3433,Waste,Texas,Bexar,48029
Thermal Energy Development Part LP,37.7199,-121.4887,Waste,California,San Joaquin,6077
Timberline Trail Gas Recovery,45.4533,-91.3583,Waste,Wisconsin,Rusk,55107
Trail Ridge Landfill Gas Recovery,30.228,-82.0409,Waste,Florida,Baker,12003
Trans-Jordan Generating Station,40.55,-112.0631,Waste,Utah,Salt Lake,49035
Tullytown,40.1514,-74.7806,Waste,New Jersey,Burlington,34005
Tulsa LFG LLC,36.162,-96.1865,Waste,Oklahoma,Tulsa,40143
Turnkey Landfill Gas Recovery,43.2416,-70.9664,Waste,New Hampshire,Strafford,33017
Twin Bridges LFGTE,39.745,-86.4947,Waste,Indiana,Hendricks,18063
Two Pine Landfill Gas Recovery,34.8332,-92.1571,Waste,Arkansas,Pulaski,5119
UNC-CH LFG Facility,35.9386,-79.0592,Waste,North Carolina,Orange,37135
UNH 7.9 MW Plant,43.1367,-70.9361,Waste,New Hampshire,Strafford,33017
Union County Resource Recovery,40.6013,-74.2664,Waste,New Jersey,Union,34039
Union Renewable Energy Facility,34.6158,-81.8187,Waste,South Carolina,Laurens,45059
Uwharrie Mountain Renewable,35.333,-79.9649,Waste,North Carolina,Montgomery,37123
Venice Resources Gas Recovery,42.985,-83.9764,Waste,Michigan,Shiawassee,26155
Veolia ES Blackfoot Landfill Facility,38.3272,-87.2006,Waste,Indiana,Gibson,18051
Verso Paper Quinnesec Mich Mill,45.7956,-87.9556,Waste,Michigan,Dickinson,26043
Viking Energy of Lincoln,44.68,-83.4167,Waste,Michigan,Alcona,26001
Viking Energy of McBain,44.20399999999999,-85.2206,Waste,Michigan,Missaukee,26113
Virginia,47.5224,-92.541,Waste,Minnesota,St Louis,27137
Virginia Beach,36.7858,-76.2019,Waste,Virginia,Chesapeake City,51550
Wadham Energy LP,39.1062,-122.1096,Waste,California,Colusa,6011
Wake County LFG Facility,35.674,-78.854,Waste,North Carolina,Wake,37183
Waste Management Arden LFGTE,40.2058,-80.2611,Waste,Pennsylvania,Washington,42125
Waste Management Bethel LFGTE,37.0764,-76.4444,Waste,Virginia,Newport News City,51700
Waste Management Columbia Ridge LFGTE,45.5739,-120.2969,Waste,Oregon,Gilliam,41021
Waste Management Crossroads LFGTE,44.7014,-69.8319,Waste,Maine,Somerset,23025
Waste Management Eco Vista LFGTE,36.1408,-94.2597,Waste,Arkansas,Washington,5143
Waste Management King George LFGTE,38.2747,-77.3081,Waste,Virginia,King George,51099
Waste Management Lockwood LFGTE,39.4933,-119.6203,Waste,Nevada,Washoe,32031
Waste Management Madison County LFGTE,43.0336,-75.7028,Waste,New York,Madison,36053
Waste Management Middle Peninsula LFGTE,37.5197,-76.6245,Waste,Virginia,Middlesex,51119
Waste Management Naples LFGTE Project,26.1558,-81.6581,Waste,Florida,Collier,12021
Waste Management Northern Oaks LFGTE,43.9906,-84.8003,Waste,Michigan,Clare,26035
Waste Management Piedmont LFGTE Project,36.1936,-80.0406,Waste,North Carolina,Guilford,37081
Waste Management Rolling Meadows LFGTE,39.1746,-95.7311,Waste,Kansas,Shawnee,20177
Waste Mangement Redwood LFGTE,38.1608,-122.565,Waste,California,Marin,6041
Waxdale,42.7094,-87.8853,Waste,Wisconsin,Racine,55101
Wellford Renewable Energy Plant,35.0012,-82.1303,Waste,South Carolina,Spartanburg,45083
West Camden,36.0579,-88.14200000000002,Waste,Tennessee,Benton,47005
WestRock Panama City Mill,30.142,-85.6211,Waste,Florida,Bay,12005
Western Renewable Energy,34.093,-109.29,Waste,Arizona,Apache,4001
Westervelt Moundville Cogen,32.9607,-87.6554,Waste,Alabama,Hale,1065
Westside Landfill Gas Recovery,32.7246,-97.5371,Waste,Texas,Parker,48367
Weyerhaeuser Pine Hill Operations,31.9698,-87.4806,Waste,Alabama,Wilcox,1131
Wheelabrator Baltimore Refuse,39.266,-76.6297,Waste,Maryland,Baltimore,24005
Wheelabrator Bridgeport,41.1625,-73.2083,Waste,Connecticut,Fairfield,9001
Wheelabrator Concord Facility,43.2866,-71.5769,Waste,New Hampshire,Merrimack,33013
Wheelabrator Falls,40.1626,-74.7682,Waste,New Jersey,Burlington,34005
Wheelabrator Gloucester LP,39.8733,-75.1381,Waste,New Jersey,Gloucester,34015
Wheelabrator Hudson Falls,43.3056,-73.5914,Waste,New York,Washington,36115
Wheelabrator Lisbon,41.5844,-72.0416,Waste,Connecticut,New London,9011
Wheelabrator Millbury Facility,42.2214,-71.7669,Waste,Massachusetts,Worcester,25027
Wheelabrator North Andover,42.7262,-71.1219,Waste,Massachusetts,Essex,25009
Wheelabrator Portsmouth,36.8083,-76.3036,Waste,Virginia,Portsmouth City,51740
Wheelabrator Ridge Energy,28.0274,-81.8475,Waste,Florida,Polk,12105
Wheelabrator Saugus,42.447,-70.9804,Waste,Massachusetts,Essex,25009
Wheelabrator Shasta,40.4283,-122.2792,Waste,California,Shasta,6089
Wheelabrator South Broward,26.0687,-80.1986,Waste,Florida,Broward,12011
Wheelabrator Westchester,41.2771,-73.9423,Waste,New York,Westchester,36119
White Feather Generating Station,43.8983,-83.9494,Waste,Michigan,Bay,26017
Whittier LFG Power Plant #1,33.9716,-118.0481,Waste,California,Los Angeles,6037
Wicomico,38.3847,-75.6344,Waste,Maryland,Wicomico,24045
Wilmarth,44.1967,-94.0009,Waste,Minnesota,Blue Earth,27013
Winnebago County Landfill Gas,44.083,-88.5411,Waste,Wisconsin,Winnebago,55139
Woodbine Landfill Plant,39.2311,-74.7808,Waste,New Jersey,Cape May,34009
Woodland Biomass Power Ltd,38.6905,-121.7371,Waste,California,Yolo,6113
Woodland Landfill Gas Recovery,41.981,-88.2745,Waste,Illinois,Kane,17089
Woodville Renewable Power Project,30.7483,-94.4375,Waste,Texas,Tyler,48457
York County Resource Recovery,40.0017,-76.7183,Waste,Pennsylvania,York,42133
Zimmerman Energy,41.2378,-86.2461,Waste,Indiana,Marshall,18099
Zion Landfill Gas to Energy Facility,42.4803,-87.8861,Waste,Illinois,Lake,17097
