name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Fowler Ridge Wind Farm LLC,40.5839,-87.3336,Wind,Indiana,Benton,18007
Fox Island Wind LLC,44.0942,-68.8658,Wind,Maine,Knox,23013
Franklin County Wind Farm,42.6067,-93.3365,Wind,Iowa,Franklin,19069
Frontier Windpower,36.8389,-97.181,Wind,Oklahoma,Kay,40071
Future Generation Wind,41.7744,-70.6158,Wind,Massachusetts,Barnstable,25001
G Flow Wind LLC,43.5861,-95.7761,Wind,Minnesota,Nobles,27105
G McNeilus Wind Farm Dodge Center,43.9785,-92.8511,Wind,Minnesota,Dodge,27039
GE 1.7-100 Prototype,35.1553,-118.3694,Wind,California,Kern,6029
GL Wind,43.9917,-91.8778,Wind,Minnesota,Winona,27169
Garden Wind LLC,42.2244,-93.3736,Wind,Iowa,Story,19169
Garnet Wind Energy Center,33.9053,-116.5825,Wind,California,Riverside,6065
Georgia Mountain Community Wind Farm,44.6617,-73.07,Wind,Vermont,Chittenden,50007
Glacier Hills,43.5639,-89.1481,Wind,Wisconsin,Columbia,55021
Glenrock,43.0181,-105.8353,Wind,Wyoming,Converse,56009
Goat Wind LP,31.9519,-100.7914,Wind,Texas,Sterling,48431
Golden Acorn Casino,32.7021,-116.3546,Wind,California,San Diego,6073
Golden Hills North Wind Energy Center,37.7692,-121.6302,Wind,California,San Joaquin,6077
Golden Hills Wind,37.7133,-121.6404,Wind,California,San Joaquin,6077
Golden Spread Panhandle Wnd Rch,35.2436,-102.21,Wind,Texas,Potter,48375
Golden Valley Wind Park LLC,42.4368,-113.9255,Wind,Idaho,Cassia,16031
Golden West Power Partners LLC,38.935,-104.212,Wind,Colorado,El Paso,8041
Goldthwaite Wind Energy Facility,31.3833,-98.4667,Wind,Texas,Mills,48333
Goodnoe Hills,45.7818,-120.5212,Wind,Washington,Klickitat,53039
Goodwell Wind Project LLC,36.5414,-101.5656,Wind,Oklahoma,Texas,40139
Gordon Butte Wind LLC,46.4119,-110.3378,Wind,Montana,Wheatland,30107
Goshen Phase II,43.4671,-111.8364,Wind,Idaho,Bonneville,16019
Grand Meadow,43.7189,-92.705,Wind,Minnesota,Mower,27099
Grande Prairie Wind Farm,42.6081,-98.4283,Wind,Nebraska,Holt,31089
Grandview Wind Farm  LLC,35.2383,-101.3108,Wind,Texas,Carson,48065
Granite Reliable Power,44.7044,-71.2925,Wind,New Hampshire,Coos,33007
Grant County Wind LLC,45.8033,-95.8844,Wind,Minnesota,Grant,27051
Grant Plains Wind  LLC,36.9708,-97.7053,Wind,Kansas,Sumner,20191
Grant Wind  LLC,36.9271,-97.6963,Wind,Oklahoma,Grant,40053
Gratiot County Wind LLC,43.4081,-84.4622,Wind,Michigan,Gratiot,26057
Gratiot Wind Park,43.4339,-84.4975,Wind,Michigan,Gratiot,26057
Gray County Wind Energy,37.6133,-100.3782,Wind,Kansas,Gray,20069
Great Western Wind Energy  LLC,36.1665,-99.596,Wind,Oklahoma,Ellis,40045
Green Acres Breeze LLC,43.5861,-95.7803,Wind,Minnesota,Nobles,27105
Green Energy Machine,41.37300000000001,-94.754,Wind,Iowa,Cass,19029
Green Pastures Wind I,33.6282,-99.4112,Wind,Texas,Baylor,48023
Green Pastures Wind II,33.646,-99.5329,Wind,Texas,Knox,48275
Green Power I,33.9014,-116.7167,Wind,California,Riverside,6065
Greenback Energy,44.0208,-96.4331,Wind,Minnesota,Pipestone,27117
Greenfield Wind,41.29,-94.485,Wind,Iowa,Adair,19001
Greenfield Wind - MT,47.723,-111.963,Wind,Montana,Teton,30099
Greensburg,37.5499,-99.3444,Wind,Kansas,Kiowa,20097
Groton Wind LLC,43.7681,-71.8189,Wind,New Hampshire,Grafton,33009
Gunsight Mountain Wind Energy LLC,32.2403,-101.4736,Wind,Texas,Howard,48227
Hackberry Wind Farm,32.7683,-99.4228,Wind,Texas,Shackelford,48417
Hadley Ridge LLC,44.2253,-96.235,Wind,Minnesota,Lincoln,27081
Hammett Hill Windfarm,43.0061,-115.4633,Wind,Idaho,Elmore,16039
Hancock County Wind Energy Center,43.0528,-93.63,Wind,Iowa,Hancock,19081
Hancock Wind Plant,44.7608,-68.1469,Wind,Maine,Hancock,23009
Happy Jack Windpower Project,41.1397,-104.9978,Wind,Wyoming,Laramie,56021
Harbor Wind LLC,27.8322,-97.4403,Wind,Texas,Nueces,48355
Hardin Hilltop Wind LLC,42.0822,-94.365,Wind,Iowa,Greene,19073
Hardscrabble Wind Power LLC,43.1122,-74.8789,Wind,New York,Herkimer,36043
Harpster Wind,40.7183,-83.2287,Wind,Ohio,Wyandot,39175
Harvest,43.83,-83.2064,Wind,Michigan,Huron,26063
Harvest 2,43.8556,-83.1669,Wind,Michigan,Huron,26063
Harvest Wind Project,45.8131,-120.3475,Wind,Washington,Klickitat,53039
Hatchet Ridge Wind Project,40.8981,-121.8036,Wind,California,Shasta,6089
Haviland Plastic Products,41.0161,-84.5875,Wind,Ohio,Paulding,39125
Hawi Wind Farm,20.2573,-155.8504,Wind,Hawaii,Hawaii,15001
Hawkeye Power Partners LLC,43.0472,-93.4775,Wind,Iowa,Cerro Gordo,19033
Hawkeye Wind Farm,42.9489,-92.0622,Wind,Iowa,Bremer,19017
Hay Canyon Wind Power LLC,45.52,-120.5744,Wind,Oregon,Sherman,41055
Headwaters Wind Farm LLC,40.0667,-85.0133,Wind,Indiana,Randolph,18135
Heartland Community College,40.537,-89.01899999999998,Wind,Illinois,McLean,17113
Helzel & Schwarzhoff 86,35.0925,-118.3952,Wind,California,Kern,6029
Helzel & Schwarzhoff 88 Wind Farm,35.0908,-118.3936,Wind,California,Kern,6029
Heritage Garden Wind Farm I LLC,45.7956,-86.5339,Wind,Michigan,Schoolcraft,26153
Hidalgo Wind Farm LLC,26.4656,-98.4111,Wind,Texas,Hidalgo,48215
High Lonesome Mesa LLC,34.4667,-105.9625,Wind,New Mexico,Torrance,35057
High Mesa,42.88,-115.0367,Wind,Idaho,Elmore,16039
High Plains,35.3503,-101.54,Wind,Texas,Carson,48065
High Plains,41.6751,-106.0111,Wind,Wyoming,Albany,56001
High Sheldon Wind Farm,42.7794,-78.4269,Wind,New York,Erie,36029
High Trail Wind Farm LLC,40.4792,-88.7989,Wind,Illinois,McLean,17113
High Winds LLC,38.1381,-121.8053,Wind,California,Solano,6095
Highland North Wind Farm,40.3196,-78.6806,Wind,Pennsylvania,Cambria,42021
Highland Wind Project (PA),40.3042,-78.6908,Wind,Pennsylvania,Cambria,42021
Hilltop Power,43.9129,-96.1932,Wind,Minnesota,Pipestone,27117
Hog Creek Wind Project,40.7931,-83.7287,Wind,Ohio,Hardin,39065
Hoopeston Wind LLC,40.3997,-87.7992,Wind,Illinois,Vermilion,17183
Hoosier Wind Project LLC,40.7178,-87.2631,Wind,Indiana,Newton,18111
Hope Creek LLC,44.2275,-96.2192,Wind,Minnesota,Lincoln,27081
Hopkins Ridge Wind,46.4211,-117.8331,Wind,Washington,Columbia,53013
Horse Butte Wind I  LLC,43.3864,-111.7264,Wind,Idaho,Bonneville,16019
Horse Creek Wind Farm,33.35,-99.54,Wind,Texas,Knox,48275
Horse Hollow Wind Energy Center,32.214,-100.0571,Wind,Texas,Taylor,48441
Horseshoe Bend Wind LLC,45.5855,-120.0082,Wind,Oregon,Gilliam,41021
Horseshoe Bend Wind Park,47.4983,-111.4392,Wind,Montana,Cascade,30013
Howard Wind Farm,42.3153,-77.5383,Wind,New York,Steuben,36101
Huerfano River Wind,37.7722,-104.8322,Wind,Colorado,Huerfano,8055
Hull Wind II,42.2611,-70.8564,Wind,Massachusetts,Plymouth,25023
Ida Grove Wind,42.3557,-95.4204,Wind,Iowa,Ida,19093
Inadale Wind Farm LLC,32.4969,-100.5797,Wind,Texas,Nolan,48353
Intrepid,42.5539,-95.3283,Wind,Iowa,Buena Vista,19021
Iowa Distributed Wind Generation Project,43.0347,-94.1406,Wind,Iowa,Kossuth,19109
Iowa Lakes Community College Wind Farm,43.3853,-94.8157,Wind,Iowa,Emmet,19063
Iowa Lakes Superior Wind Farm,43.445,-94.9803,Wind,Iowa,Dickinson,19059
Ipswich Wind Independence,42.7172,-70.8464,Wind,Massachusetts,Essex,25009
Ipswich Wind Turbine,42.7164,-70.8419,Wind,Massachusetts,Essex,25009
Ironwood Wind,37.8183,-99.7754,Wind,Kansas,Ford,20057
Jack River LLC,44.4233,-96.4411,Wind,Minnesota,Lincoln,27081
Javelina Wind Energy  LLC,27.32,-99.0,Wind,Texas,Jim Hogg,48247
Javelina Wind Energy II  LLC,27.44,-98.91,Wind,Texas,Jim Hogg,48247
Jeffers Wind 20 LLC,44.0578,-95.2525,Wind,Minnesota,Cottonwood,27033
Jericho Power,44.4669,-71.225,Wind,New Hampshire,Coos,33007
Jericho Rise Wind Farm LLC,44.8889,-74.1033,Wind,New York,Franklin,36033
Jersey-Atlantic Wind Farm,39.3822,-74.4475,Wind,New Jersey,Atlantic,34001
Jessica Mills LLC,44.4278,-96.43,Wind,Minnesota,Lincoln,27081
Jett Creek Windfarm (Burnt River),44.425,-117.2739,Wind,Idaho,Washington,16087
Judith Gap Wind Energy Center,46.5725,-109.7531,Wind,Montana,Wheatland,30107
Julia Hills LLC,44.4231,-96.4458,Wind,Minnesota,Lincoln,27081
Junction Hilltop Wind Farm,42.0989,-94.2692,Wind,Iowa,Greene,19073
Juniper Canyon I Wind Project,45.9215,-120.2355,Wind,Washington,Yakima,53077
K&D Energy LLC,43.6181,-95.4172,Wind,Minnesota,Nobles,27105
K-Brink Windfarm LLC,44.0197,-96.1183,Wind,Minnesota,Pipestone,27117
KC Energy LLC,43.6292,-95.4169,Wind,Minnesota,Nobles,27105
KODE Novus I,36.5439,-101.3936,Wind,Oklahoma,Texas,40139
KODE Novus II,36.549,-101.4959,Wind,Oklahoma,Texas,40139
KSS Turbines LLC,43.6247,-95.4314,Wind,Minnesota,Nobles,27105
Kaheawa Pastures Wind Farm,20.8142,-156.55100000000004,Wind,Hawaii,Maui,15009
Kaheawa Wind Power II LLC,20.7947,-156.536,Wind,Hawaii,Maui,15009
Kahuku Wind Power LLC,21.681,-157.975,Wind,Hawaii,Honolulu,15003
Karen Avenue Wind Farm,33.9219,-116.5622,Wind,California,Riverside,6065
Kas Brothers Windfarm,44.0119,-96.1125,Wind,Minnesota,Pipestone,27117
Kawailoa Wind,21.6103,-158.0408,Wind,Hawaii,Honolulu,15003
Kay Wind  LLC,36.9842,-97.1336,Wind,Kansas,Cowley,20035
Keechi Wind,33.1431,-98.1611,Wind,Texas,Jack,48237
Keenan II Renewable Energy Co LLC,36.2761,-99.4908,Wind,Oklahoma,Woodward,40153
Kelly Creek Wind Project,40.9675,-88.1975,Wind,Illinois,Kankakee,17091
King Mountain Wind Ranch 1,31.2092,-102.2417,Wind,Texas,Upton,48461
Kingdom Community Wind,44.7483,-72.4253,Wind,Vermont,Lamoille,50015
Kingfisher Wind LLC,35.7703,-97.7997,Wind,Oklahoma,Canadian,40017
Kingman 1,35.1458,-114.0675,Wind,Arizona,Mohave,4015
Kingman Wind,37.5867,-98.5793,Wind,Kansas,Pratt,20151
Kingston Wind Independence,41.9789,-70.7158,Wind,Massachusetts,Plymouth,25023
Kirkwood Wind Turbine,41.9166,-91.6509,Wind,Iowa,Linn,19113
Kit Carson Windpower,39.3383,-102.3533,Wind,Colorado,Kit Carson,8063
Klondike Wind Power,45.5563,-120.5507,Wind,Oregon,Sherman,41055
Klondike Windpower II,45.57100000000001,-120.593,Wind,Oregon,Sherman,41055
Klondike Windpower III,45.5836,-120.5042,Wind,Oregon,Sherman,41055
Kumeyaay Wind,32.7056,-116.3425,Wind,California,San Diego,6073
LE Wind Turbine 1,41.5844,-81.5256,Wind,Ohio,Cuyahoga,39035
Lake Benton I,44.2917,-96.375,Wind,Minnesota,Lincoln,27081
Lake Benton II,44.1294,-96.117,Wind,Minnesota,Lincoln,27081
Lake Winds Energy Park,43.8719,-86.3347,Wind,Michigan,Mason,26105
Lakefield Wind Project LLC,43.675,-95.1567,Wind,Minnesota,Jackson,27063
Lakeswind Power Partners,46.7181,-96.2119,Wind,Minnesota,Clay,27027
Lakota Ridge LLC,44.3996,-96.4284,Wind,Minnesota,Lincoln,27081
Lakota Wind Wind Farm,43.3839,-94.1475,Wind,Minnesota,Faribault,27043
Langdon Wind Energy Center,48.6303,-98.3169,Wind,North Dakota,Cavalier,38019
Langdon Wind II LLC,48.6292,-98.3164,Wind,North Dakota,Cavalier,38019
Langdon Wind LLC,48.63,-98.315,Wind,North Dakota,Cavalier,38019
Langford Wind Power,31.0854,-100.6788,Wind,Texas,Irion,48235
Laredo Ridge Wind LLC,41.8803,-98.0239,Wind,Nebraska,Boone,31011
Latigo Wind Park,37.8867,-109.3684,Wind,Utah,San Juan,49037
Laurel Hill Wind,41.5323,-77.0296,Wind,Pennsylvania,Tioga,42117
Laurel Mountain,39.0072,-79.8866,Wind,West Virginia,Barbour,54001
Laurel Wind Farm,41.8833,-92.9333,Wind,Iowa,Marshall,19127
Leaning Juniper,45.6525,-120.2098,Wind,Oregon,Gilliam,41021
Leaning Juniper Wind Power II,45.651,-120.2598,Wind,Oregon,Gilliam,41021
Lempster Wind LLC,43.233,-72.1455,Wind,New Hampshire,Sullivan,33019
Leonardo Wind 1 LLC,42.4981,-93.3678,Wind,Iowa,Franklin,19069
Lightolier Wind I Turbine,41.7456,-71.1172,Wind,Massachusetts,Bristol,25005
Lime Wind,44.3969,-117.2719,Wind,Idaho,Washington,16087
Limon III Wind LLC,39.3533,-103.4742,Wind,Colorado,Lincoln,8073
Limon Wind I,39.381,-103.5732,Wind,Colorado,Lincoln,8073
Limon Wind II,39.3414,-103.5811,Wind,Colorado,Lincoln,8073
Lincoln Turbines,44.6108,-87.5586,Wind,Wisconsin,Kewaunee,55061
Lindahl Wind Project  LLC,48.533,-102.933,Wind,North Dakota,Williams,38105
Linden Wind Energy Project,45.7442,-120.7836,Wind,Washington,Klickitat,53039
Little Elk Wind Project LLC,35.1947,-98.9072,Wind,Oklahoma,Washita,40149
Little Pringle I Wind Farm,35.9643,-101.5402,Wind,Texas,Hutchinson,48233
Little Pringle II Wind Farm,35.9249,-101.5414,Wind,Texas,Hutchinson,48233
Llano Estacado Wind Ranch,35.4789,-101.2439,Wind,Texas,Carson,48065
Locust Ridge,40.855,-76.1292,Wind,Pennsylvania,Schuylkill,42107
Locust Ridge II LLC,40.8411,-76.1547,Wind,Pennsylvania,Schuylkill,42107
Loess Hills,40.4144,-95.54,Wind,Missouri,Atchison,29005
Logan Wind Energy,40.941,-103.259,Wind,Colorado,Logan,8075
Logans Gap Wind LLC,31.8225,-98.6906,Wind,Texas,Comanche,48093
Longhorn Wind,34.3111,-101.2511,Wind,Texas,Briscoe,48045
Lookout Windpower LLC,39.8794,-78.9183,Wind,Pennsylvania,Somerset,42111
Loraine Windpark Project LLC,32.4375,-100.7444,Wind,Texas,Mitchell,48335
Los Vientos V Wind Power,26.4117,-98.5716,Wind,Texas,Hidalgo,48215
Los Vientos Wind 1A,26.3307,-97.5857,Wind,Texas,Cameron,48061
Los Vientos Wind 1B,26.3489,-97.6668,Wind,Texas,Cameron,48061
Los Vientos Windpower III,26.3886,-98.8061,Wind,Texas,Starr,48427
Los Vientos Windpower IV,26.3806,-98.8183,Wind,Texas,Starr,48427
Lost Creek Wind Energy Facility,39.9814,-94.5181,Wind,Missouri,Gentry,29075
Lost Lakes Wind Farm LLC,43.3456,-95.3233,Wind,Iowa,Dickinson,19059
Lower Snake River Wind Energy Project,46.5242,-117.8217,Wind,Washington,Garfield,53023
Lubbock Wind Ranch,33.5697,-101.7653,Wind,Texas,Lubbock,48303
Lucky Wind,44.0211,-96.4406,Wind,Minnesota,Pipestone,27117
Lundgren Wind Project,42.3347,-94.1708,Wind,Iowa,Webster,19187
Luther College Wind Project,43.3269,-91.8108,Wind,Iowa,Winneshiek,19191
Luverne Wind Farm,47.3272,-97.8975,Wind,North Dakota,Steele,38091
MA Military Reservation Wind Project,41.6647,-70.5942,Wind,Massachusetts,Barnstable,25001
Macho Springs Power I,32.5543,-107.5093,Wind,New Mexico,Dona Ana,35013
Macksburg Wind Project,41.2092,-94.1036,Wind,Iowa,Madison,19121
Madison Windpower LLC,42.8947,-75.4517,Wind,New York,Oneida,36065
Magic Valley Wind Farm I LLC,26.4753,-97.6911,Wind,Texas,Willacy,48489
Mainline Windfarm,43.0483,-115.4129,Wind,Idaho,Elmore,16039
Majestic 1 Wind Farm,35.3919,-101.53,Wind,Texas,Carson,48065
Majestic II Wind,35.386,-101.5786,Wind,Texas,Carson,48065
Mammoth Plains,35.9789,-98.7103,Wind,Oklahoma,Custer,40039
Manzana Wind LLC,34.9349,-118.4612,Wind,California,Kern,6029
Maple Ridge Wind Farm,43.7853,-75.5753,Wind,New York,Lewis,36049
Marengo Wind Plant,46.3747,-117.7772,Wind,Washington,Garfield,53023
Mariah del Norte,34.6675,-102.5778,Wind,Texas,Parmer,48369
Mars Hill Wind Farm Project,46.5442,-67.8111,Wind,Maine,Aroostook,23003
Marsh Hill Wind Farm,42.1639,-77.5289,Wind,New York,Steuben,36101
Marshall Wind 1 LLC,44.3253,-95.8142,Wind,Minnesota,Lyon,27083
Marshall Wind 2 LLC,44.3236,-95.8222,Wind,Minnesota,Lyon,27083
Marshall Wind 3 LLC,44.3211,-95.7942,Wind,Minnesota,Lyon,27083
Marshall Wind 4 LLC,44.3361,-95.8242,Wind,Minnesota,Lyon,27083
Marshall Wind 5 LLC,44.3303,-95.8344,Wind,Minnesota,Lyon,27083
Marshall Wind 6 LLC,44.3308,-95.8297,Wind,Minnesota,Lyon,27083
Marshall Wind Farm,39.7011,-96.3608,Wind,Kansas,Marshall,20117
McAdoo Wind Energy LLC,33.7522,-100.9674,Wind,Texas,Dickens,48125
McFadden Ridge,41.7244,-105.9906,Wind,Wyoming,Albany,56001
McKinley Wind Park,43.8719,-83.2414,Wind,Michigan,Huron,26063
Meadow Creek Project Company,43.5244,-111.8039,Wind,Idaho,Bonneville,16019
Meadow Lake Wind Farm II LLC,40.6431,-87.0242,Wind,Indiana,White,18181
Meadow Lake Wind Farm III LLC,40.5986,-87.0194,Wind,Indiana,Benton,18007
Meadow Lake Wind Farm IV,40.6778,-87.0328,Wind,Indiana,White,18181
Meadow Lake Wind Farm LLC,40.6275,-86.935,Wind,Indiana,White,18181
Meadow Lake Wind Farm V LLC,40.7161,-87.0211,Wind,Indiana,White,18181
Meadow Ridge,41.39,-94.4458,Wind,Iowa,Adair,19001
Medicine Bow,41.8353,-106.2428,Wind,Wyoming,Carbon,56007
Mehoopany Wind Energy LLC,41.4206,-76.0492,Wind,Pennsylvania,Luzerne,42079
Mesa Wind Power Corp,33.9461,-116.6769,Wind,California,Riverside,6065
Mesalands Comm College Wind Turbine,35.17,-103.74,Wind,New Mexico,Quay,35037
Mesquite Creek Wind,32.7,-101.7411,Wind,Texas,Dawson,48115
Mesquite Wind Power LLC,32.6256,-99.4928,Wind,Texas,Shackelford,48417
Meyersdale Windpower,39.7907,-79.002,Wind,Pennsylvania,Somerset,42111
Miami Wind Energy Center,35.6539,-100.5386,Wind,Texas,Roberts,48393
Michelangelo Wind 1 LLC,41.881,-93.6231,Wind,Iowa,Story,19169
Michelangelo Wind 3 LLC,42.019,-93.514,Wind,Iowa,Story,19169
Michelangelo Wind 4 LLC,41.978,-93.7006,Wind,Iowa,Story,19169
Michigan Wind 1,43.7092,-82.9633,Wind,Michigan,Huron,26063
Michigan Wind 2,43.6631,-82.7469,Wind,Michigan,Huron,26063
Milford Wind Corridor I LLC,38.5357,-112.935,Wind,Utah,Beaver,49001
Milford Wind Corridor Stage II LLC,38.5852,-112.931,Wind,Utah,Beaver,49001
Mill Run Windpower,39.9134,-79.3936,Wind,Pennsylvania,Fayette,42051
Milner Dam Wind Park LLC,42.4606,-114.0173,Wind,Idaho,Cassia,16031
Milo Wind Project LLC,33.9018,-103.3468,Wind,New Mexico,Roosevelt,35041
Minco Wind I  LLC,35.2803,-97.9756,Wind,Oklahoma,Grady,40051
Minco Wind II  LLC,35.3253,-98.0714,Wind,Oklahoma,Grady,40051
Minco Wind III  LLC,35.3724,-98.1827,Wind,Oklahoma,Caddo,40015
Minden Wind Park,43.67,-82.7586,Wind,Michigan,Huron,26063
MinnDakota Wind LLC,44.2667,-96.3444,Wind,Minnesota,Lincoln,27081
Minnesota Breeze LLC,43.5833,-95.7781,Wind,Minnesota,Nobles,27105
Minonk Wind Farm,40.8886,-88.9972,Wind,Illinois,Woodford,17203
Minot Wind Project,48.0213,-101.2805,Wind,North Dakota,Ward,38101
Minwind,43.5564,-96.3036,Wind,Minnesota,Rock,27133
Minwind 3-9,43.6383,-96.3919,Wind,South Dakota,Minnehaha,46099
Mojave 16,35.045,-118.2642,Wind,California,Kern,6029
Mojave 17,35.044000000000004,-118.2765,Wind,California,Kern,6029
Mojave 18,35.046,-118.2757,Wind,California,Kern,6029
Mojave 3,35.068000000000005,-118.2898,Wind,California,Kern,6029
Mojave 4,35.0506,-118.2572,Wind,California,Kern,6029
Mojave 5,35.076,-118.2487,Wind,California,Kern,6029
Montezuma Wind II,38.1167,-121.8219,Wind,California,Contra Costa,6013
Montfort Wind Energy Center,42.9625,-90.3867,Wind,Wisconsin,Grant,55043
Moorhead Wind Turbine,46.895,-96.7347,Wind,Minnesota,Clay,27027
Moraine II Wind LLC,44.1238,-96.0784,Wind,Minnesota,Lincoln,27081
Moraine Wind LLC,44.0667,-96.0667,Wind,Minnesota,Pipestone,27117
Morning Light Wind Farm,41.4542,-94.5751,Wind,Iowa,Adair,19001
Moulton Wind Power,43.9204,-95.9559,Wind,Minnesota,Pipestone,27117
Mountain Home,43.0272,-115.4656,Wind,Idaho,Elmore,16039
Mountain View I&2,33.9211,-116.5642,Wind,California,Riverside,6065
Mountain View III,33.9141,-116.5914,Wind,California,Riverside,6065
Mountain View IV,33.8816,-116.5527,Wind,California,Riverside,6065
Mountain Wind Power II LLC,41.2639,-110.5444,Wind,Wyoming,Uinta,56041
Mountain Wind Power LLC,41.2881,-110.4807,Wind,Wyoming,Uinta,56041
Mountaineer Wind Energy Center,39.1828,-79.5372,Wind,West Virginia,Tucker,54093
Mower County Wind Energy Center,43.6141,-92.5988,Wind,Minnesota,Mower,27099
Mt Wachusett Community College,42.5886,-71.9842,Wind,Massachusetts,Worcester,25027
Munnsville Wind Farm LLC,42.9086,-75.5697,Wind,New York,Madison,36053
Musselshell Wind Project,46.2753,-109.4828,Wind,Montana,Golden Valley,30037
Musselshell Wind Project Two LLC,46.2753,-109.4828,Wind,Montana,Golden Valley,30037
Mustang Hills LLC,35.0309,-118.2932,Wind,California,Kern,6029
NBC Field's Point Wind Farm,41.7941,-71.3892,Wind,Rhode Island,Providence,44007
NLMU Wind,40.955,-91.3944,Wind,Iowa,Henry,19087
NWP Indian Mesa Wind Farm,30.9315,-102.2014,Wind,Texas,Upton,48461
NaturEner Glacier Wind Energy 1,48.51,-112.1097,Wind,Montana,Glacier,30035
NaturEner Glacier Wind Energy 2,48.5333,-112.1847,Wind,Montana,Glacier,30035
NaturEner Rim Rock Energy,48.8203,-112.1033,Wind,Montana,Glacier,30035
NedPower Mount Storm,39.2175,-79.2094,Wind,West Virginia,Grant,54023
New Creek Wind,39.2006,-79.1406,Wind,West Virginia,Grant,54023
New England Wind LLC,42.7297,-73.0236,Wind,Massachusetts,Berkshire,25003
New Harvest Wind Project LLC,42.1597,-95.4397,Wind,Iowa,Crawford,19047
New Mexico Wind Energy Center,34.6357,-104.0473,Wind,New Mexico,De Baca,35011
NextEra-Blackwell Wind  LLC,36.8467,-97.4175,Wind,Oklahoma,Kay,40071
Nine Canyon,46.0958,-119.0964,Wind,Washington,Benton,53005
Ninnescah Wind Energy  LLC,37.5867,-98.5793,Wind,Kansas,Pratt,20151
Noble Altona Windpark LLC,44.8216,-73.6509,Wind,New York,Clinton,36019
Noble Bliss Windpark LLC,42.5367,-78.3047,Wind,New York,Wyoming,36121
Noble Great Plains Windpark LLC,36.4964,-101.3917,Wind,Oklahoma,Texas,40139
Noble Ridge LLC,43.7547,-95.8534,Wind,Minnesota,Nobles,27105
Noble Wethersfield Windpark LLC,42.6697,-78.2278,Wind,New York,Wyoming,36121
Nobles Wind Project,43.7036,-95.7131,Wind,Minnesota,Nobles,27105
North Allegheny Windpower Project,40.4381,-78.5436,Wind,Pennsylvania,Cambria,42021
North Hurlburt Wind LLC,45.7316,-120.0835,Wind,Oregon,Morrow,41049
North Sky River Energy LLC,35.3478,-118.1864,Wind,California,Kern,6029
Northern Colorado Wind LLC,40.9881,-102.8969,Wind,Nebraska,Cheyenne,31033
Northern Iowa Windpower II,43.3608,-93.2978,Wind,Iowa,Worth,19195
Northern Lights Wind LLC,44.015,-96.4367,Wind,Minnesota,Pipestone,27117
Notrees Windpower,31.995,-102.8283,Wind,Texas,Winkler,48495
Notus Wind 1,41.6083,-70.6089,Wind,Massachusetts,Barnstable,25001
OU Spirit Wind Farm,36.3338,-99.4801,Wind,Oklahoma,Woodward,40153
Oak Creek Energy Systems I,35.0439,-118.2764,Wind,California,Kern,6029
Oak Glen Wind Farm,43.9206,-93.1406,Wind,Minnesota,Steele,27147
Oak Tree Energy,44.9333,-97.7414,Wind,South Dakota,Clark,46025
Oakfield Wind Project,46.0581,-68.1472,Wind,Maine,Aroostook,23003
Oasis Wind,35.0609,-118.2924,Wind,California,Kern,6029
Ocotillo Windpower,32.1217,-101.3853,Wind,Texas,Howard,48227
Odell Wind Farm,43.8533,-94.9319,Wind,Minnesota,Cottonwood,27033
Odin Wind Farm LLC,43.8953,-94.9142,Wind,Minnesota,Cottonwood,27033
Oklahoma Wind Energy Center,36.604,-99.34,Wind,Oklahoma,Woodward,40153
Old Settler Wind,34.0603,-101.1876,Wind,Texas,Floyd,48153
Old Trail Wind Farm,40.4792,-88.7989,Wind,Illinois,McLean,17113
Oliver Wind III  LLC,46.9571,-101.1681,Wind,North Dakota,Oliver,38065
Optimum Wind 3 LLC,42.0192,-93.5136,Wind,Iowa,Story,19169
Optimum Wind 4 LLC,42.0164,-93.5158,Wind,Iowa,Story,19169
Optimum Wind 5 LLC,42.014,-93.5181,Wind,Iowa,Story,19169
Optimum Wind 6 LLC,42.0069,-93.5236,Wind,Iowa,Story,19169
Optimum Wind 7 LLC,42.0283,-93.4303,Wind,Iowa,Story,19169
Oregon Trail Wind Park,42.8406,-114.9897,Wind,Idaho,Gooding,16047
Oregon Trail Windfarm LLC,45.7122,-119.4044,Wind,Oregon,Umatilla,41059
Origin Wind,34.4461,-97.2697,Wind,Oklahoma,Murray,40099
Osage Wind  LLC,36.7069,-96.7003,Wind,Oklahoma,Osage,40113
Osceola Windpower II,43.4303,-95.4167,Wind,Iowa,Dickinson,19059
Osceola Windpower LLC,43.4303,-95.4167,Wind,Iowa,Dickinson,19059
PPL Frey Farm Landfill Wind,39.9592,-76.4556,Wind,Pennsylvania,Lancaster,42071
PYCO Industries  Inc. Wind Farm,33.5532,-101.7924,Wind,Texas,Lubbock,48303
PaTu Wind Farm LLC,45.6131,-120.6169,Wind,Oregon,Sherman,41055
Pacific Canyon Windfarm LLC,45.6542,-119.4869,Wind,Oregon,Morrow,41049
Pacific Wind LLC,34.8914,-118.4325,Wind,California,Kern,6029
Painted Hills Wind Park,33.9369,-116.6183,Wind,California,Riverside,6065
Pakini Nui Wind Farm,18.9742,-155.6914,Wind,Hawaii,Hawaii,15001
Palo Duro Wind,36.2439,-101.0014,Wind,Texas,Hansford,48195
Palouse,47.1558,-117.3644,Wind,Washington,Whitman,53075
Pantex,35.3228,-101.5325,Wind,Texas,Carson,48065
Passadumkeag Windpark LLC,45.07,-68.21,Wind,Maine,Penobscot,23019
