name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Butte College Main Campus Solar,39.6481,-121.6442,Solar,California,Butte,6007
CA Dept of Public Health at Richmond,37.92,-122.344,Solar,California,Contra Costa,6013
CA Flats Solar 130  LLC,35.6156,-120.4044,Solar,California,San Luis Obispo,6079
CASD Solar,40.2142,-77.2061,Solar,Pennsylvania,Cumberland,42041
CB Bladen Solar  LLC,34.8229,-78.6243,Solar,North Carolina,Sampson,37163
CBC Solar Energy Gen Fac Phase 2,35.6744,-78.5261,Solar,North Carolina,Johnston,37101
CBS Television City,34.075,-118.36,Solar,California,Los Angeles,6037
CCBC-Catonsville,39.2525,-76.735,Solar,Maryland,Baltimore,24005
CCMUA,39.9231,-75.1275,Solar,New Jersey,Camden,34007
CDCR (CA) - Corcoran State Prison,36.065,-119.5576,Solar,California,Kings,6031
CDCR (CA) - Pleasant Valley State Prison,36.1372,-120.2244,Solar,California,Fresno,6019
CDCR (CA) - Solano State Prison,38.3227,-121.9706,Solar,California,Solano,6095
CDCR (CA) - Wasco State Prison,35.6005,-119.4037,Solar,California,Kern,6029
CED Avenal,35.9963,-120.1515,Solar,California,Kings,6031
CED Chicopee Solar,42.2039,-72.551,Solar,Massachusetts,Hampden,25013
CED Ducor 1,35.8563,-119.0684,Solar,California,Tulare,6107
CED Ducor 2,35.8442,-119.0681,Solar,California,Tulare,6107
CED Ducor 3,35.8454,-119.057,Solar,California,Tulare,6107
CED Ducor 4,35.8504,-119.027,Solar,California,Tulare,6107
CED Foster,41.795,-71.78699999999998,Solar,Rhode Island,Providence,44007
CED Westfield Solar  LLC,42.1756,-72.7552,Solar,Massachusetts,Hampden,25013
CES Cherry Hill Solar,39.9419,-75.0262,Solar,New Jersey,Camden,34007
CES Sterling LLC,42.4419,-71.7222,Solar,Massachusetts,Worcester,25027
CES VMT Solar,39.6809,-77.7271,Solar,Maryland,Washington,24043
CF Novel Solar CSG Gardens Eleven  LLC,44.24,-93.96,Solar,Minnesota,Nicollet,27103
CF Novel Solar CSG Gardens Five  LLC,44.0938,-93.4017,Solar,Minnesota,Waseca,27161
CF Novel Solar CSG Gardens Seven  LLC,45.4308,-94.0219,Solar,Minnesota,Wright,27171
CF Novel Solar CSG Gardens Two  LLC,43.8459,-93.8367,Solar,Minnesota,Blue Earth,27013
CGSun  LLC,44.8479,-92.875,Solar,Minnesota,Washington,27163
CID Solar  LLC,36.1381,-119.5647,Solar,California,Kings,6031
CM10,35.7881,-114.9933,Solar,Nevada,Clark,32003
CM48,35.7814,-114.9933,Solar,Nevada,Clark,32003
CMEEC - Bozrah,41.5706,-72.1586,Solar,Connecticut,New London,9011
CMEEC - Navy NE Trident,41.3955,-72.0792,Solar,Connecticut,New London,9011
CMEEC - Norwich Stott St Solar,41.5769,-72.1046,Solar,Connecticut,New London,9011
CMEEC - Polaris Park Solar,41.3813,-72.0769,Solar,Connecticut,New London,9011
CMEEC - Rogers Rd Solar,41.5383,-72.1225,Solar,Connecticut,New London,9011
CNE at Cambridge MD,38.5158,-76.0192,Solar,Maryland,Dorchester,24019
CPS 1,29.378,-98.2692,Solar,Texas,Bexar,48029
CS Murphy Point  LLC,34.9895,-84.1662,Solar,North Carolina,Cherokee,37039
CSD 2 - Heritage High,37.9219,-121.7556,Solar,California,Contra Costa,6013
CSD 2- Freedom High,37.9697,-121.7194,Solar,California,Contra Costa,6013
CSU Fresno Solar Project,36.8098,-119.7417,Solar,California,Fresno,6019
CSU Pueblo,38.3061,-104.58,Solar,Colorado,Pueblo,8101
CSUF Nutwood Solar,33.8791,-117.8887,Solar,California,Orange,6059
CSUF State College,33.8791,-117.8887,Solar,California,Orange,6059
CU Solar Plant,39.7419,-83.8169,Solar,Ohio,Greene,39057
Caelum Community Solar,45.662,-93.9368,Solar,Minnesota,Benton,27009
CalRenew-1,36.7575,-120.3658,Solar,California,Fresno,6019
California PV Energy at ISD WWTP,38.0011,-121.7039,Solar,California,Contra Costa,6013
California Valley Solar Ranch,35.3237,-119.9166,Solar,California,Kern,6029
Calipatria Solar Farm,33.1658,-115.5322,Solar,California,Imperial,6025
Calpine Vineland Solar LLC,39.4636,-75.0667,Solar,New Jersey,Cumberland,34011
Calverton,40.9211,-72.7437,Solar,New York,Suffolk,36103
Camden CSD Solar Array,43.3123,-75.6953,Solar,New York,Oneida,36065
Cameron Solar,33.574,-80.707,Solar,South Carolina,Calhoun,45017
