name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Logan Martin Dam,33.4259,-86.3375,Hydro,Alabama,Shelby,1117
London,38.1944,-81.3706,Hydro,West Virginia,Kanawha,54039
Long Lake,47.8344,-117.8361,Hydro,Washington,Spokane,53063
Longfalls Facility,43.9808,-75.6247,Hydro,New York,Jefferson,36045
Lookout Point,43.9153,-122.7531,Hydro,Oregon,Lane,41039
Lookout Shoals,35.7575,-81.0894,Hydro,North Carolina,Catawba,37035
Loon Lake,38.9827,-120.3245,Hydro,California,Placer,6061
Lost Creek,42.6717,-122.6772,Hydro,Oregon,Jackson,41029
Lost Creek I,40.7576,-121.4145,Hydro,California,Shasta,6089
Loud,44.4631,-83.7208,Hydro,Michigan,Iosco,26069
Low Line Rapids,42.4771,-114.3801,Hydro,Idaho,Twin Falls,16083
Lower Baker,48.5478,-121.7407,Hydro,Washington,Snohomish,53061
Lower Beaver Falls Project,43.8844,-75.4306,Hydro,New York,Lewis,36049
Lower Granite,46.6595,-117.4294,Hydro,Washington,Whitman,53075
Lower Malad,42.8658,-114.9062,Hydro,Idaho,Gooding,16047
Lower Middlebury,44.0249,-73.1768,Hydro,Vermont,Addison,50001
Lower Molina,39.1937,-108.0441,Hydro,Colorado,Garfield,8045
Lower Monumental,46.5635,-118.5397,Hydro,Washington,Franklin,53021
Lower No 1,43.4687,-112.0625,Hydro,Idaho,Bonneville,16019
Lower No 2,43.4684,-112.0626,Hydro,Idaho,Bonneville,16019
Lower Salmon,42.8416,-114.9036,Hydro,Idaho,Gooding,16047
Lower Saranac Hydroelectric Facility,44.6694,-73.5075,Hydro,New York,Clinton,36019
Lower Tule River,36.1357,-118.7889,Hydro,California,Tulare,6107
Lower Village Water Power Project,43.3743,-72.3476,Hydro,New Hampshire,Sullivan,33019
Lucky Peak Power Plant Project,43.528,-116.0583,Hydro,Idaho,Ada,16001
Ludington,43.8942,-86.4447,Hydro,Michigan,Mason,26105
Lundy,38.0427,-119.172,Hydro,California,Mono,6051
Luray Hydro Station,38.6767,-78.4989,Hydro,Virginia,Page,51139
Lyons Falls Hydroelectric,43.6186,-75.3586,Hydro,New York,Oneida,36065
Lyonsdale Associates,43.6189,-75.3055,Hydro,New York,Oneida,36065
Macomb,44.8773,-74.3063,Hydro,New York,Franklin,36033
Madison Dam,45.4879,-111.6338,Hydro,Montana,Gallatin,30031
Magic Dam Hydroelectric Project,43.2547,-114.3569,Hydro,Idaho,Blaine,16013
Mahoning Creek Hydroelectric Project,40.9211,-79.2817,Hydro,Pennsylvania,Armstrong,42005
Main Canal Headworks,47.6164,-119.2992,Hydro,Washington,Grant,53025
Mammoth Pool,37.2203,-119.338,Hydro,California,Fresno,6019
Manitou Springs,38.8556,-104.9331,Hydro,Colorado,El Paso,8041
Manti Lower,39.2559,-111.6215,Hydro,Utah,Sanpete,49039
Manti Upper,39.2559,-111.6215,Hydro,Utah,Sanpete,49039
Marble Falls,30.5553,-98.2576,Hydro,Texas,Burnet,48053
Marco Ranch,42.6366,-114.5578,Hydro,Idaho,Twin Falls,16083
Markham,36.2317,-95.1822,Hydro,Oklahoma,Mayes,40097
Markland,38.7795,-84.964,Hydro,Kentucky,Gallatin,21077
Marmet,38.2526,-81.5695,Hydro,West Virginia,Kanawha,54039
Marsh Valley Development,42.62600000000001,-112.1493,Hydro,Idaho,Bannock,16005
Marshall Dam,35.7025,-82.7106,Hydro,North Carolina,Madison,37115
Marshall Ford,30.3899,-97.9073,Hydro,Texas,Travis,48453
Marshfield 6,44.3606,-72.3356,Hydro,Vermont,Caledonia,50005
Martin Dam,32.6804,-85.9114,Hydro,Alabama,Elmore,1051
Martinsville,36.6641,-79.8836,Hydro,Virginia,Martinsville City,51690
Marys Lake,40.3441,-105.5343,Hydro,Colorado,Larimer,8069
Mascoma Hydro,43.6334,-72.3172,Hydro,Vermont,Windsor,50027
Mayfield,46.5035,-122.5885,Hydro,Washington,Lewis,53041
McClure Dam,46.5717,-87.4764,Hydro,Michigan,Marquette,26103
McNary,45.9402,-119.2988,Hydro,Oregon,Umatilla,41059
McNary Dam Fish Attraction Project,45.94,-119.2991,Hydro,Oregon,Umatilla,41059
McPhee,37.5752,-108.574,Hydro,Colorado,Montezuma,8083
McSwain,37.5221,-120.3101,Hydro,California,Merced,6047
Mcindoes,44.2603,-72.0592,Hydro,New Hampshire,Grafton,33009
Mechanic Falls,44.1112,-70.3907,Hydro,Maine,Androscoggin,23001
Medway Hydro,45.6072,-68.5453,Hydro,Maine,Penobscot,23019
Meldahl Hydroelectric Project,38.7914,-84.17299999999999,Hydro,Kentucky,Bracken,21023
Melton Hill,35.8853,-84.3003,Hydro,Tennessee,Loudon,47105
Menominee Mill Marinette,45.1069,-87.6378,Hydro,Wisconsin,Marinette,55075
Menomonie,44.8842,-91.9294,Hydro,Wisconsin,Dunn,55033
Merced Falls,37.523,-120.3299,Hydro,California,Merced,6047
Merrill,45.1786,-89.685,Hydro,Wisconsin,Lincoln,55069
Merwin,45.9567,-122.5544,Hydro,Washington,Clark,53011
Messalonskee 2 (Oakland),44.5485,-69.7104,Hydro,Maine,Kennebec,23011
Messalonskee 3,44.5699,-69.6818,Hydro,Maine,Kennebec,23011
Messalonskee 5,44.5344,-69.6522,Hydro,Maine,Kennebec,23011
Metropolitan Sewerage District,35.6497,-82.5992,Hydro,North Carolina,Buncombe,37021
Meyers Falls,48.5953,-118.0603,Hydro,Washington,Stevens,53065
Michell Butte Power Project,43.7719,-117.155,Hydro,Oregon,Malheur,41045
Michigamme Falls,45.9553,-88.1958,Hydro,Wisconsin,Florence,55037
Middle Falls Hydro,43.0987,-73.5253,Hydro,New York,Washington,36115
Middle Fork,39.0248,-120.5964,Hydro,California,Placer,6061
Middle Fork Irrigation District,45.4807,-121.5998,Hydro,Oregon,Hood River,41027
Middle Gorge,37.51,-118.5692,Hydro,California,Inyo,6027
Middlesex 2,44.2924,-72.6824,Hydro,Vermont,Washington,50023
Mile 28 Water Power Project,42.7401,-114.1612,Hydro,Idaho,Twin Falls,16083
Milford Hydro Station,44.9421,-68.645,Hydro,Maine,Penobscot,23019
Mill C,44.6967,-73.6122,Hydro,New York,Clinton,36019
Mill Creek 3,34.088,-117.0395,Hydro,California,San Bernardino,6071
Millers Ferry,32.1009,-87.3998,Hydro,Alabama,Wilcox,1131
Millville Hydro Station,39.2731,-77.7844,Hydro,West Virginia,Jefferson,54037
Milner Hydro,42.5268,-114.0369,Hydro,Idaho,Cassia,16031
Milstead,33.6894,-83.9903,Hydro,Georgia,Rockdale,13247
Milton,44.6414,-73.1134,Hydro,Vermont,Chittenden,50007
Milton Hydro,43.4031,-70.9865,Hydro,New Hampshire,Strafford,33017
Mine Falls Generating Station,42.7503,-71.5053,Hydro,New Hampshire,Hillsborough,33011
Minetto,43.4003,-76.4739,Hydro,New York,Oswego,36075
Minidoka,42.6699,-113.4832,Hydro,Idaho,Minidoka,16067
Mink Creek Hydro,42.2608,-111.6656,Hydro,Idaho,Bear Lake,16007
Mio,44.6611,-84.1317,Hydro,Michigan,Oscoda,26135
Mission,35.0647,-83.9258,Hydro,North Carolina,Clay,37043
Mitchell Dam,32.806,-86.4449,Hydro,Alabama,Autauga,1001
Moccasin,37.8094,-120.2993,Hydro,California,Tuolumne,6109
Moccasin Low Head Hydro Project,37.8164,-120.312,Hydro,California,Tuolumne,6109
Mojave Siphon,34.3074,-117.3235,Hydro,California,San Bernardino,6071
Mongaup,41.5377,-74.7714,Hydro,New York,Sullivan,36105
Monroe (NE),41.4872,-97.6078,Hydro,Nebraska,Nance,31125
Monroe Street,47.6536,-117.4206,Hydro,Washington,Spokane,53063
Montgomery Creek Hydro,40.8468,-121.9564,Hydro,California,Shasta,6089
Monticello Dam,38.5131,-122.1044,Hydro,California,Yolo,6113
Moose River,43.6107,-75.3413,Hydro,New York,Oneida,36065
Mora Drop Hydroelectric Project,43.46,-116.4725,Hydro,Idaho,Ada,16001
Moretown Generating Station,44.2859,-72.7103,Hydro,Vermont,Washington,50023
Morgan Falls,33.9684,-84.3827,Hydro,Georgia,Fulton,13121
Mormon Flat,33.5536,-111.4431,Hydro,Arizona,Pinal,4021
Morony,47.5817,-111.0609,Hydro,Montana,Cascade,30013
Morrisville,44.5618,-72.6024,Hydro,Vermont,Lamoille,50015
Morrow Point,38.4518,-107.5393,Hydro,Colorado,Montrose,8085
Moshier,43.8719,-75.1364,Hydro,New York,Lewis,36049
Mossyrock,46.5347,-122.4247,Hydro,Washington,Lewis,53041
Mother Ann Lee,37.8297,-84.7247,Hydro,Kentucky,Jessamine,21113
Mottville,41.8056,-85.7505,Hydro,Michigan,St Joseph,26149
Mount Elbert,39.0942,-106.3523,Hydro,Colorado,Lake,8065
Mountain Island,35.3339,-80.9867,Hydro,North Carolina,Gaston,37071
Moyie Springs,48.7339,-116.1752,Hydro,Idaho,Boundary,16021
Mt Ida Hydroelectric,42.7213,-73.6806,Hydro,New York,Rensselaer,36083
Muck Valley Hydroelectric,40.9764,-121.2558,Hydro,California,Shasta,6089
Muddy Run,39.8076,-76.2993,Hydro,Pennsylvania,York,42133
Murphys,38.1471,-120.4464,Hydro,California,Calaveras,6009
Murray,34.7956,-92.3569,Hydro,Arkansas,Pulaski,5119
Mystic,45.2257,-109.7625,Hydro,Montana,Stillwater,30095
Nacimiento Hydro Project,35.7986,-120.8833,Hydro,California,San Luis Obispo,6079
Nacoochee,34.7553,-83.5011,Hydro,Georgia,Habersham,13137
Nantahala,35.2715,-83.6762,Hydro,North Carolina,Graham,37075
Narrows (AR),34.1484,-93.7152,Hydro,Arkansas,Pike,5109
Narrows (NC),35.4189,-80.0917,Hydro,North Carolina,Stanly,37167
Narrows 2,39.239,-121.2704,Hydro,California,Nevada,6057
Narrows PH,39.2364,-121.2717,Hydro,California,Nevada,6057
Navajo Dam,36.8061,-107.6131,Hydro,New Mexico,San Juan,35045
Neal Shoals,34.6642,-81.4486,Hydro,South Carolina,Union,45087
Nelson Creek,41.0289,-121.8924,Hydro,California,Shasta,6089
Neversink,41.8194,-74.6358,Hydro,New York,Sullivan,36105
New Badger,44.2772,-88.2678,Hydro,Wisconsin,Outagamie,55087
New Hogan Power Plant,38.1496,-120.8149,Hydro,California,Calaveras,6009
New Lahontan,39.4636,-119.0652,Hydro,Nevada,Lyon,32019
New Martinsville Hannibal Hydro,39.6672,-80.8642,Hydro,West Virginia,Wetzel,54103
New Melones,37.9469,-120.5282,Hydro,California,Tuolumne,6109
New York State Dam Hydro,42.7818,-73.6961,Hydro,New York,Albany,36001
Newcastle,38.8352,-121.093,Hydro,California,Placer,6061
Newfound Hydroelectric,43.59,-71.733,Hydro,New Hampshire,Grafton,33009
Newhalem,48.6759,-121.2408,Hydro,Washington,Snohomish,53061
Newport,44.9376,-72.18,Hydro,Vermont,Orleans,50019
Newport Hydro,43.1853,-75.0169,Hydro,New York,Herkimer,36043
Newport Hydro Station,38.5714,-78.5936,Hydro,Virginia,Page,51139
Niagara,37.2544,-79.8756,Hydro,Virginia,Roanoke,51161
Niangua,37.9385,-92.8477,Hydro,Missouri,Camden,29029
Nickajack,35.0017,-85.6218,Hydro,Tennessee,Marion,47115
Nimbus,38.6373,-121.2202,Hydro,California,Sacramento,6067
Nine Mile,47.7697,-117.5372,Hydro,Washington,Spokane,53063
Ninth Street Hydropower Project,45.0717,-83.4381,Hydro,Michigan,Alpena,26007
Nolte,29.5376,-97.9321,Hydro,Texas,Guadalupe,48187
Norfork,36.2491,-92.2401,Hydro,Arkansas,Izard,5065
Normanskill Hydro Project,42.7124,-73.9573,Hydro,New York,Albany,36001
Norris Dam,36.2242,-84.0914,Hydro,Tennessee,Anderson,47001
North Fork,45.2433,-122.2799,Hydro,Oregon,Clackamas,41005
North Fork Hydro Plant,39.4616,-105.677,Hydro,Colorado,Clear Creek,8019
North Gooding Main Hydro,43.0451,-114.5588,Hydro,Idaho,Gooding,16047
North Gorham,43.8025,-70.4499,Hydro,Maine,Cumberland,23005
North Highlands,32.4988,-84.9956,Hydro,Alabama,Russell,1113
North Hollywood,34.1944,-118.3903,Hydro,California,Los Angeles,6037
North Platte,41.0864,-100.7594,Hydro,Nebraska,Lincoln,31111
Northfield Mountain,42.6107,-72.4716,Hydro,Massachusetts,Franklin,25011
Norway (IN),40.7803,-86.76,Hydro,Indiana,White,18181
Norway (MI),45.7412,-87.8628,Hydro,Michigan,Dickinson,26043
Norway Point Hydropower Project,45.1025,-83.5189,Hydro,Michigan,Alpena,26007
Notch Butte Hydro,42.9544,-114.4626,Hydro,Idaho,Lincoln,16063
Nottely,34.9592,-84.0876,Hydro,North Carolina,Cherokee,37039
Noxon Rapids,47.9605,-115.7336,Hydro,Montana,Lincoln,30053
O'Shaughnessy Hydro,40.1533,-83.1267,Hydro,Ohio,Delaware,39041
ONeill,37.0987,-121.0477,Hydro,California,Merced,6047
Oahe,44.4504,-100.3866,Hydro,South Dakota,Hughes,46065
Oak Flat,40.0753,-121.1614,Hydro,California,Plumas,6063
Oak Grove,45.122,-122.0699,Hydro,Oregon,Clackamas,41005
Oakdale,40.6564,-86.7528,Hydro,Indiana,White,18181
Oakdale Power Station,42.387,-71.8025,Hydro,Massachusetts,Worcester,25027
Ocoee 1,35.0947,-84.6478,Hydro,Tennessee,Polk,47139
Ocoee 2,35.0823,-84.4912,Hydro,Georgia,Fannin,13111
Ocoee 3,35.075,-84.4833,Hydro,Georgia,Fannin,13111
Oconto Falls Lower,44.8719,-88.1439,Hydro,Wisconsin,Oconto,55083
Oconto Falls Upper,44.8764,-88.1475,Hydro,Wisconsin,Oconto,55083
Ohio Falls,38.2832,-85.7792,Hydro,Indiana,Clark,18019
Old Hickory,36.2972,-86.6556,Hydro,Tennessee,Sumner,47165
Oliver Dam,32.5163,-84.9969,Hydro,Alabama,Russell,1113
Olmstead,40.3158,-111.6547,Hydro,Utah,Utah,49049
Olsen,40.6705,-121.8906,Hydro,California,Shasta,6089
Oneida,42.2678,-111.7485,Hydro,Idaho,Franklin,16041
Opal Springs Hydro,44.49,-121.2988,Hydro,Oregon,Jefferson,41031
Orchard Avenue 1,46.5964,-120.6775,Hydro,Washington,Yakima,53077
Orono B,44.8844,-68.6639,Hydro,Maine,Penobscot,23019
Orono Hydro Station,44.8803,-68.6647,Hydro,Maine,Penobscot,23019
Osage Dam,38.2044,-92.6239,Hydro,Missouri,Miller,29131
Oswego Falls East,43.3161,-76.4153,Hydro,New York,Oswego,36075
Oswego Falls West,43.3156,-76.4172,Hydro,New York,Oswego,36075
Otis Hydro,44.4778,-70.2008,Hydro,Maine,Franklin,23007
Ottauquechee Hydro,43.5933,-72.3506,Hydro,Vermont,Windsor,50027
Ottumwa City of,41.0163,-92.4149,Hydro,Iowa,Wapello,19179
Owyhee Dam Power Project,43.6416,-117.2437,Hydro,Idaho,Owyhee,16073
Oxbow (CA),39.0034,-120.7467,Hydro,California,Placer,6061
Oxbow (OR),44.9716,-116.835,Hydro,Idaho,Ada,16001
Oxford Dam,35.8214,-81.1922,Hydro,North Carolina,Catawba,37035
Ozark,35.4693,-93.8175,Hydro,Arkansas,Franklin,5047
Ozark Beach,36.659,-93.1235,Hydro,Missouri,Taney,29213
PEC Headworks,47.1596,-119.8963,Hydro,Washington,Grant,53025
PHP 1,45.4817,-122.0832,Hydro,Oregon,Clackamas,41005
PHP 2,45.449,-122.1513,Hydro,Oregon,Clackamas,41005
Packwood,46.5958,-121.5694,Hydro,Washington,Lewis,53041
Paia Hydroelectric Plant,20.8867,-156.3378,Hydro,Hawaii,Maui,15009
Palisades Dam,43.3348,-111.2058,Hydro,Idaho,Teton,16081
Pardee,38.2569,-120.8507,Hydro,California,Calaveras,6009
Park Mill,45.1058,-87.6514,Hydro,Wisconsin,Marinette,55075
Parker,37.4778,-120.4445,Hydro,California,Merced,6047
Parker Dam,34.2953,-114.1402,Hydro,Arizona,La Paz,4012
Parr Hydro,34.2613,-81.3309,Hydro,South Carolina,Lexington,45063
Passaic Valley Water Commission,40.8833,-74.23,Hydro,New Jersey,Passaic,34031
Peavy Falls,45.9908,-88.2105,Hydro,Wisconsin,Florence,55037
Pejepscot Hydroelectric Project,43.9574,-70.0242,Hydro,Maine,Androscoggin,23001
Pelton,44.6944,-121.2314,Hydro,Oregon,Jefferson,41031
Pelzer Lower,34.6165,-82.4479,Hydro,South Carolina,Anderson,45007
Pelzer Upper,34.6424,-82.4544,Hydro,South Carolina,Anderson,45007
Pembroke Hydro,43.1304,-71.4536,Hydro,New Hampshire,Merrimack,33013
Penacook Lower Falls,43.2858,-71.595,Hydro,New Hampshire,Merrimack,33013
Penacook Upper Falls Hydro,43.2832,-71.6008,Hydro,New Hampshire,Merrimack,33013
Pensacola,36.4675,-95.0414,Hydro,Oklahoma,Delaware,40041
Pepperell Hydro Power Plant,42.6689,-71.5756,Hydro,Massachusetts,Middlesex,25017
Perris,33.8361,-117.1831,Hydro,California,Riverside,6065
Petenwell,44.0572,-90.0217,Hydro,Wisconsin,Adams,55001
Peters Drive Plant,45.6676,-121.5485,Hydro,Oregon,Hood River,41027
Peterson,44.6381,-73.1625,Hydro,Vermont,Chittenden,50007
Philadlephia,44.1586,-75.7088,Hydro,New York,Jefferson,36045
Philpott Lake,36.7803,-80.0281,Hydro,Virginia,Henry,51089
Phoenix,38.0321,-120.3265,Hydro,California,Tuolumne,6109
Phoenix Hydro Project,43.2271,-76.3021,Hydro,New York,Oswego,36075
Pickwick Landing Dam,35.0683,-88.2494,Hydro,Tennessee,Hardin,47071
Piedmont Hydro Power Project,34.702,-82.4621,Hydro,South Carolina,Anderson,45007
Piercefield,44.2334,-74.5662,Hydro,New York,Franklin,36033
Pillager,46.316,-94.4849,Hydro,Minnesota,Cass,27021
Pilot Butte,43.219,-108.7877,Hydro,Wyoming,Fremont,56013
Pine,45.8275,-88.2483,Hydro,Wisconsin,Florence,55037
Pine Flat,36.8326,-119.327,Hydro,California,Fresno,6019
Pine View Dam,41.2543,-111.8485,Hydro,Utah,Weber,49057
Piney,41.1921,-79.4335,Hydro,Pennsylvania,Clarion,42031
Pinnacles,36.6669,-80.4479,Hydro,Virginia,Patrick,51141
Pioneer,41.2436,-111.9465,Hydro,Utah,Weber,49057
Pit 1,40.9908,-121.4982,Hydro,California,Shasta,6089
Pit 3,40.9974,-121.7481,Hydro,California,Shasta,6089
Pit 4,40.9864,-121.8494,Hydro,California,Shasta,6089
Pit 5,40.9862,-121.9776,Hydro,California,Siskiyou,6093
Pit 6,40.9226,-121.9929,Hydro,California,Shasta,6089
Pit 7,40.8475,-121.9908,Hydro,California,Shasta,6089
Pittsfield Hydro,44.7214,-69.41199999999999,Hydro,Maine,Waldo,23027
Pittsford,43.694,-72.955,Hydro,Vermont,Rutland,50021
Pleasant Valley Hydro,37.4142,-118.5239,Hydro,California,Inyo,6027
Poe,39.7229,-121.4698,Hydro,California,Butte,6007
Point A,31.3611,-86.5183,Hydro,Alabama,Covington,1039
Pole Hill,40.3651,-105.3251,Hydro,Colorado,Boulder,8013
Ponderosa Bailey Creek,40.4579,-121.8427,Hydro,California,Shasta,6089
Pontook Hydro Facility,44.6328,-71.2474,Hydro,New Hampshire,Coos,33007
Poole,37.9442,-119.2161,Hydro,California,Mono,6051
Port Edwards Mill,44.3364,-89.8672,Hydro,Wisconsin,Wood,55141
Port Leyden Hydroelectric Project,43.5836,-75.3392,Hydro,New York,Oneida,36065
Portal,37.257,-119.1589,Hydro,California,Fresno,6019
Post Falls,47.7033,-116.9539,Hydro,Idaho,Kootenai,16055
Potato Rapids,45.1136,-87.7586,Hydro,Wisconsin,Marinette,55075
Potholes East Canal 66.0,46.3785,-119.2544,Hydro,Washington,Benton,53005
Potter Valley,39.3618,-123.1279,Hydro,California,Mendocino,6045
Power Creek,60.5887,-145.6045,Hydro,Alaska,Valdez-Cordova,2261
Prairie Du Sac,43.3099,-89.7278,Hydro,Wisconsin,Sauk,55111
Prairie River,47.2872,-93.4983,Hydro,Minnesota,Itasca,27061
Prickett,46.7261,-88.6625,Hydro,Michigan,Baraga,26013
Priest Rapids,46.6451,-119.908,Hydro,Washington,Grant,53025
Proctor,43.6628,-73.03399999999998,Hydro,Vermont,Rutland,50021
Prospect,43.2919,-75.1477,Hydro,New York,Oneida,36065
Prospect 1,42.7307,-122.5151,Hydro,Oregon,Jackson,41029
Prospect 2,42.7312,-122.514,Hydro,Oregon,Jackson,41029
Prospect 3,42.7306,-122.4185,Hydro,Oregon,Jackson,41029
Prospect 4,42.7331,-122.5151,Hydro,Oregon,Jackson,41029
Pumpkin Hill,45.1868,-68.4649,Hydro,Maine,Penobscot,23019
Putts Bridge,42.1579,-72.4864,Hydro,Massachusetts,Hampden,25013
Puueo,19.7264,-155.0908,Hydro,Hawaii,Hawaii,15001
Quail Creek Hydro Plant #1,37.1854,-113.3583,Hydro,Utah,Washington,49053
Queens Creek,35.2713,-83.676,Hydro,North Carolina,Graham,37075
Quincy Chute,46.9825,-119.2578,Hydro,Washington,Grant,53025
Quinebaug Lower Project,41.7987,-71.8868,Hydro,Connecticut,Windham,9015
R C Kirkwood,37.8777,-119.9532,Hydro,California,Tuolumne,6109
R E Badger Filtration Plant,33.051,-117.175,Hydro,California,San Diego,6073
Raccoon Mountain,35.0558,-85.3879,Hydro,Tennessee,Hamilton,47065
Racine,38.9153,-81.9081,Hydro,West Virginia,Mason,54053
Radford,37.0784,-80.5727,Hydro,Virginia,Radford City,51750
Rainbow (CT),41.9153,-72.6936,Hydro,Connecticut,Hartford,9003
Rainbow (MT),47.5344,-111.2045,Hydro,Montana,Cascade,30013
Rainbow Falls Auscble,44.5236,-73.4617,Hydro,New York,Essex,36031
Ralston,39.001,-120.7251,Hydro,California,Placer,6061
Rancho Penasquitos,32.937,-117.1137,Hydro,California,San Diego,6073
Rapidan Hydro Facility,44.0927,-94.1088,Hydro,Minnesota,Nicollet,27103
Rapide Croche,44.3164,-88.3147,Hydro,Wisconsin,Outagamie,55087
Red Mountain,33.3944,-117.1889,Hydro,California,San Diego,6073
Redbridge,42.176,-72.4095,Hydro,Massachusetts,Hampden,25013
Redlands Water & Power,39.0673,-108.5928,Hydro,Colorado,Mesa,8077
Remmel,34.4272,-92.8941,Hydro,Arkansas,Hot Spring,5059
Reusens,37.4639,-79.1856,Hydro,Virginia,Lynchburg City,51680
Rhodhiss,35.7742,-81.4378,Hydro,North Carolina,Caldwell,37027
Richard B Russell,34.0256,-82.5953,Hydro,South Carolina,Abbeville,45001
Rio,41.4625,-74.7578,Hydro,New York,Orange,36071
Rio Bravo Hydro Project,35.43,-118.8222,Hydro,California,Kern,6029
Rio Hondo,34.0047,-118.0992,Hydro,California,Los Angeles,6037
River Mill,45.3,-122.35,Hydro,Oregon,Clackamas,41005
Riverside Holyoke,42.2006,-72.5944,Hydro,Massachusetts,Hampden,25013
Roanoke Rapids,36.4789,-77.6722,Hydro,North Carolina,Halifax,37083
Roaring Creek Water Power,40.8821,-121.9484,Hydro,California,Shasta,6089
Robbs Peak,38.8965,-120.3783,Hydro,California,El Dorado,6017
Robert D Willis,30.7975,-94.1756,Hydro,Texas,Jasper,48241
Robert Moses Niagara,43.1427,-79.0394,Hydro,New York,Niagara,36063
Robert S Kerr,35.3445,-94.7755,Hydro,Oklahoma,Sequoyah,40135
Rochester 2,43.1611,-77.615,Hydro,New York,Monroe,36055
Rochester 26,43.1522,-77.6098,Hydro,New York,Monroe,36055
Rochester 5,43.1803,-77.6278,Hydro,New York,Monroe,36055
Rochester Hydro,44.213,-92.4802,Hydro,Minnesota,Olmsted,27109
Rock Creek,39.9052,-121.3452,Hydro,California,Butte,6007
Rock Creek I,42.6325,-114.5388,Hydro,Idaho,Twin Falls,16083
Rock Creek II,42.6207,-114.5315,Hydro,Idaho,Twin Falls,16083
Rock Creek LP,38.7834,-120.7785,Hydro,California,El Dorado,6017
Rock Island,47.3461,-120.0917,Hydro,Washington,Chelan,53007
Rockton,42.4511,-89.0756,Hydro,Illinois,Winnebago,17201
Rocky Brook Hydroelectric,47.7197,-122.9431,Hydro,Washington,Kitsap,53035
Rocky Creek,34.54,-80.8778,Hydro,South Carolina,Chester,45023
Rocky Mount Mill,35.9601,-77.8024,Hydro,North Carolina,Nash,37127
Rocky Mountain Hydroelectric Plant,34.3555,-85.3039,Hydro,Georgia,Chattooga,13055
Rocky Reach,47.5336,-120.2953,Hydro,Washington,Chelan,53007
Rocky River (CT),41.5826,-73.4349,Hydro,Connecticut,Litchfield,9005
Rocky River (SC),34.2572,-82.6097,Hydro,South Carolina,Abbeville,45001
Rogers,43.613,-85.4795,Hydro,Michigan,Mecosta,26107
Rolfe Canal Hydro,43.2746,-71.604,Hydro,New Hampshire,Merrimack,33013
Rollins,39.1343,-120.9533,Hydro,California,Placer,6061
Rollinsford,43.2361,-70.8172,Hydro,New Hampshire,Strafford,33017
Roosevelt,33.6711,-111.1618,Hydro,Arizona,Gila,4007
Ross,48.7326,-121.0679,Hydro,Washington,Snohomish,53061
Round Butte,44.6058,-121.2773,Hydro,Oregon,Jefferson,41031
Roza,46.6184,-120.4778,Hydro,Washington,Yakima,53077
Rumford Falls Hydro Facility,44.5486,-70.6283,Hydro,Maine,Oxford,23017
Rush Creek,37.767,-119.1233,Hydro,California,Mono,6051
Russell D Smith,46.7392,-119.1122,Hydro,Washington,Adams,53001
Ruxton Park,38.8414,-104.9738,Hydro,Colorado,El Paso,8041
Ryan,47.5699,-111.1225,Hydro,Montana,Cascade,30013
S C Moore,44.3356,-71.8742,Hydro,New Hampshire,Grafton,33009
S E Hazelton A,42.5867,-114.0675,Hydro,Idaho,Twin Falls,16083
SAF Hydroelectric LLC,44.9789,-93.2478,Hydro,Minnesota,Hennepin,27053
Safe Harbor,39.9244,-76.39,Hydro,Pennsylvania,Lancaster,42071
Saint Marys Falls,46.5063,-84.3493,Hydro,Michigan,Chippewa,26033
Salida,38.5342,-106.182,Hydro,Colorado,Chaffee,8015
Salina,36.2647,-95.1036,Hydro,Oklahoma,Mayes,40097
Salisbury,43.8954,-73.1007,Hydro,Vermont,Rutland,50021
Salmon Creek 1,58.3269,-134.4631,Hydro,Alaska,Juneau,2110
Salmon Falls,43.227,-70.8109,Hydro,Maine,York,23031
Salt Springs,38.4979,-120.2181,Hydro,California,Calaveras,6009
Saluda Dam,34.8522,-82.484,Hydro,South Carolina,Greenville,45045
Saluda Lexington,34.0533,-81.2172,Hydro,South Carolina,Lexington,45063
Sam Rayburn Dam,31.0609,-94.1062,Hydro,Texas,Jasper,48241
San Dimas,34.1275,-117.7958,Hydro,California,Los Angeles,6037
San Dimas Wash Generating Station,34.1242,-117.8051,Hydro,California,Los Angeles,6037
San Fernando,34.3128,-118.4928,Hydro,California,Los Angeles,6037
San Francisquito 1,34.5902,-118.4547,Hydro,California,Los Angeles,6037
San Francisquito 2,34.5343,-118.5251,Hydro,California,Los Angeles,6037
San Gabriel Hydro Project,34.2043,-117.8557,Hydro,California,Los Angeles,6037
San Joaquin 2,37.2032,-119.4975,Hydro,California,Fresno,6019
San Joaquin 3,37.2537,-119.5194,Hydro,California,Madera,6039
Sand Bar Power Plant,38.1861,-120.15,Hydro,California,Tuolumne,6109
Sandstone Rapids,45.2333,-88.0678,Hydro,Wisconsin,Marinette,55075
Sanford Dam,43.6773,-84.3802,Hydro,Michigan,Midland,26111
Santa Ana 1,34.1452,-117.0585,Hydro,California,San Bernardino,6071
Santa Ana 3,34.1072,-117.0991,Hydro,California,San Bernardino,6071
Santa Felicia Dam,34.4617,-118.7511,Hydro,California,Ventura,6111
Santeetlah,35.4475,-83.8639,Hydro,North Carolina,Graham,37075
Sartell Dam,45.618,-94.2008,Hydro,Minnesota,Stearns,27145
Saxon Falls,46.5392,-90.3742,Hydro,Wisconsin,Iron,55051
